dim_0,dim_1,cluster_label
-0.59491074,11.453983,1
10.509871,12.159357,0
0.8097188,9.912635,1
-3.830902,9.514552,1
3.7034698,-3.7790182,1
-1.0965283,11.181543,1
12.741834,6.0162487,0
-1.1963149,3.7470663,1
1.9927887,4.0518613,1
-0.22534186,6.0084133,1
14.128551,12.150669,0
-3.0875056,7.7542567,1
14.305395,11.30135,0
14.445918,-1.4806172,0
-1.1164163,3.7906845,1
-3.3650577,8.456314,1
6.330389,3.67128,0
6.1022677,5.7657733,0
14.105247,1.1897582,0
13.753794,2.7220173,0
1.3803874,-0.67995954,1
2.7407587,-1.9626358,1
-1.0138546,6.316063,1
11.378296,12.974524,0
-1.3213704,10.775982,1
5.0206585,-3.035275,1
3.7562325,-4.7749014,1
0.9706107,-3.690916,1
3.3952694,-2.6505404,1
4.9009237,-2.4994967,1
6.1247272,2.3713324,0
-1.2697082,10.293863,1
3.6767914,1.1558093,1
5.405667,-3.4977517,1
3.3919466,-0.94113046,1
11.921397,12.624183,0
0.84591234,-0.75454134,1
-2.2272742,10.951257,1
15.780402,1.2001469,0
2.4264045,5.145497,1
11.111676,11.650077,0
6.1192656,2.1772287,0
6.5172896,-4.016196,1
1.5838065,9.481196,1
-1.103596,-2.998412,1
13.940761,2.7547822,0
4.1147456,-3.9384573,1
13.887686,12.858766,0
-1.1445253,10.489993,1
-3.0282488,-0.36978537,1
5.01828,-3.106719,1
-1.3166708,3.686636,1
14.316223,11.627442,0
10.046473,13.276885,0
1.229466,-0.6931546,1
5.598627,-5.3480673,1
3.2254887,-5.2173834,1
2.6892774,-5.0277925,1
3.2768633,0.8334676,1
-0.89042264,1.664423,1
-2.9512534,-0.34591797,1
-2.956374,-0.3427323,1
-3.519395,9.008804,1
2.20615,3.4289443,1
11.08674,12.690544,0
-0.0058563934,10.138002,1
-1.6544769,10.251288,1
-1.8020045,10.832071,1
-0.14461175,0.21925268,1
-2.9127336,10.002338,1
0.7940618,-4.6097584,1
8.278845,11.288324,0
1.0666443,11.438371,1
-0.25138974,9.149721,1
-1.3207992,6.250939,1
-3.0194323,3.5140605,1
0.7208909,0.34301573,1
13.082212,11.528379,0
-1.1191401,10.4874735,1
12.107345,10.670156,0
-0.021585535,6.3994503,1
-4.8638167,-0.17222494,1
-0.5130171,6.0210714,1
6.566549,-9.830351,-1
3.2205126,0.693223,1
14.026095,10.793218,0
11.352836,12.954244,0
-0.10570491,5.9364133,1
11.238262,11.678352,0
13.326621,13.562982,0
-0.13455595,-2.0082734,1
0.5467369,8.247942,1
6.459486,-5.1469197,1
0.038964905,9.241548,1
-2.5181584,10.226718,1
1.0041332,11.108849,1
0.52603656,-2.7638125,1
2.4560127,2.3545487,1
4.0834413,-3.67532,1
-2.347782,10.321052,1
4.38826,-3.5845704,1
13.209234,3.529304,0
13.805356,10.338176,0
5.483384,-3.4321752,1
-0.18580176,9.401098,1
6.673885,-4.372259,1
17.20563,1.2505214,0
12.518713,12.88977,0
4.65629,0.09439151,1
1.5609697,5.9210725,1
-4.9700675,3.319478,1
-3.5047152,10.8174515,1
-5.258348,5.478476,1
13.189546,2.413632,0
9.528289,11.949787,0
9.303852,14.932881,0
-1.9538532,11.251034,1
3.0175445,2.2674208,1
1.5017209,12.631971,1
4.643132,-2.5610566,1
1.0014087,11.08823,1
0.39852333,-4.0698676,1
-1.1175181,4.0770154,1
0.5567085,-2.8070214,1
14.666879,-0.12724578,0
2.4511874,4.790136,1
6.5186796,-3.9541414,1
0.57541746,-2.8944468,1
13.339034,8.99959,0
12.979077,13.399556,0
1.1406329,2.7660842,1
-2.7004995,5.841403,1
2.812712,-5.4239187,1
-1.7682004,10.464777,1
14.268823,11.78529,0
1.6158162,9.461361,1
-2.7413285,10.093644,1
3.336079,1.3141636,1
6.3461537,3.6654875,0
7.4949846,11.072244,0
-1.0696915,9.836311,1
1.1232005,2.597001,1
-2.8123004,5.9919267,1
11.379072,13.071225,0
-3.2674615,11.32495,1
9.553999,13.740141,0
-6.748336,2.2084384,1
0.32594678,-1.7504685,1
1.038253,2.6830003,1
3.1303835,3.0450597,1
11.370991,12.969169,0
-1.3100812,3.6766236,1
-1.4889072,11.4417095,1
-0.52192116,6.0020685,1
-6.6333094,2.1550035,1
1.4814205,3.6705804,1
-3.5314474,10.531898,1
-1.9066143,11.198483,1
-3.2447078,4.1991286,1
7.369766,1.5753181,0
5.2782598,-3.659991,1
10.790091,12.850134,0
12.447732,13.071183,0
-3.2164168,6.0096803,1
10.435493,12.130768,0
13.799421,10.06104,0
8.758398,11.703224,0
13.984038,10.992133,0
-1.8294462,11.089971,1
6.1115603,-4.3980165,1
2.7430983,-1.9424218,1
7.856326,2.1940708,0
4.1801653,-3.3128574,1
0.02854756,9.263582,1
-2.1540704,-0.4046075,1
7.578711,14.054134,0
1.0925943,-5.661986,1
-0.70212245,-2.5949802,1
4.135537,-2.9276521,1
-3.47099,9.996194,1
7.5012045,11.657491,0
-0.6767858,10.04511,1
13.999226,12.351318,0
11.391388,12.96131,0
12.502507,13.066987,0
1.6291113,9.449172,1
9.320114,14.926404,0
-1.6728363,-2.590447,1
0.4328067,-3.8965063,1
2.0669632,3.7208009,1
4.381183,3.1949844,1
14.008247,11.208346,0
14.259429,11.124992,0
1.632624,9.4370775,1
-1.957284,11.007279,1
0.9426259,-4.8270664,1
-0.95179796,1.7513797,1
10.654757,-1.9542409,0
11.138542,11.645111,0
-2.5625374,4.03184,1
3.3900256,-0.96938,1
0.48680234,8.860142,1
2.4508557,-3.815559,1
14.33012,11.622759,0
2.4239151,3.9803808,1
2.3217237,12.934474,1
-2.7260888,10.756038,1
1.635517,9.429071,1
1.0506681,0.18056706,1
9.728901,-0.99617594,0
1.0853,2.9510014,1
5.292829,0.7418423,1
2.5442626,1.8746678,1
-2.019894,9.910758,1
1.316606,-0.52340263,1
-1.9414235,11.342185,1
9.741639,15.543757,0
9.746113,15.145591,0
3.8798907,-1.1399342,1
-1.4467815,10.923228,1
2.7759185,3.4822886,1
3.7881887,-0.7481795,1
-0.5120433,9.833542,1
-1.8012159,10.940709,1
6.669971,8.824259,0
2.6185014,1.9808507,1
-1.1251718,9.936156,1
-0.13853031,-0.50981146,1
6.662506,-4.4440255,1
13.038066,13.279069,0
13.724043,5.0353317,0
7.079335,14.118991,0
7.597337,9.010049,0
-0.7082383,10.40032,1
-1.7250007,10.068496,1
1.9275763,3.087057,1
3.7500575,-1.3054184,1
-2.8297162,10.041837,1
-1.1610165,10.502601,1
-4.9480906,5.769673,1
5.3899,-5.5224056,1
-3.6633961,9.844099,1
11.066615,10.71284,0
6.9718695,0.9946857,0
12.737023,-2.507141,0
-2.0029151,-0.78987366,1
0.6044675,8.195537,1
1.0273753,-0.31581482,1
12.198947,12.831349,0
4.7555013,-1.0999715,1
8.180015,-0.39044306,0
5.365709,-3.4810348,1
-2.3562267,10.322271,1
-3.9470034,9.410322,1
13.694492,10.10959,0
10.555479,11.902179,0
1.8060027,-4.1869063,1
-2.6395054,11.797898,1
3.1739764,3.127994,1
-0.2554209,9.462722,1
11.076255,11.68162,0
12.464868,13.037517,0
7.373781,14.342135,0
11.059342,11.720586,0
7.185353,5.6648784,0
-3.8487508,9.510808,1
-1.2474473,10.839605,1
1.3913558,1.705174,1
7.2726483,-2.3571227,-1
2.8180764,3.449671,1
6.7829757,6.617715,0
2.9461281,4.031761,1
-3.4995189,10.416774,1
12.982651,13.394966,0
-1.2758894,1.6740241,1
13.890422,12.804284,0
-0.08105628,10.954043,1
6.9248624,2.3486984,0
1.5832257,9.508375,1
-3.4367898,8.980076,1
2.1848555,3.339168,1
4.9902735,-4.086998,1
-0.94115365,10.136963,1
14.037934,1.4165834,0
4.490436,-3.3746498,1
-3.480878,9.990725,1
-1.730406,2.3280332,1
1.2924268,-2.5306432,1
-3.3899255,-1.2155205,1
12.164923,13.19601,0
0.29839897,6.214192,1
1.1114469,-1.232634,1
12.412912,10.732976,0
12.463028,13.051741,0
-3.2511432,11.343225,1
0.4298533,-2.7753406,1
-3.825952,8.342028,1
3.670508,1.1647799,1
10.476908,14.011684,0
3.5881882,-4.726375,1
3.275585,1.2107197,1
-4.9392676,5.6285963,1
5.594923,-3.201568,1
2.3917325,5.1483254,1
3.6312158,0.7836254,1
1.2666112,7.3679595,1
-6.097391,2.8650057,1
13.900819,12.856687,0
1.6220264,9.45916,1
12.464578,13.047376,0
-1.9099649,11.044682,1
2.894695,-5.3111587,1
3.4055688,1.9524293,1
2.826201,-2.1139312,1
13.453152,11.204221,0
-3.6870089,3.8151238,1
4.2724533,-2.8632784,1
-0.67551804,4.1530123,1
4.3263035,1.8107624,1
11.380102,12.956593,0
13.944017,10.500214,0
3.7328756,-4.706404,1
5.5413017,-5.159283,1
-1.6607698,9.886181,1
0.18467359,9.110359,1
-0.16811788,6.030912,1
13.860509,11.813659,0
14.280938,10.098342,0
11.084654,12.679527,0
13.564279,13.316811,0
0.97550356,-5.5520267,1
11.686804,11.393338,0
1.1691494,9.022852,1
11.584615,11.567882,0
-3.029457,-0.3748072,1
6.675662,-4.3948555,1
4.444974,-3.5375507,1
1.1247616,4.9033575,1
6.919557,1.5775977,0
4.9736776,-2.3884451,1
1.288134,7.2212715,1
4.971447,2.124612,1
10.706279,1.276837,0
17.121601,0.82486606,0
7.807653,2.1433396,0
15.419714,-0.72250396,0
16.007685,0.6655652,0
13.995476,1.3633105,0
1.5773727,-4.2941303,1
-3.2009978,5.898113,1
3.5521088,-3.1546469,1
2.311081,-3.6416483,1
5.121348,-4.0098147,1
5.0840364,-4.1119623,1
15.953963,0.36637545,0
12.218686,0.6951172,0
11.666049,1.5621588,0
3.1488354,-5.244663,1
2.4901533,-4.140703,1
5.2942634,-3.6242828,1
8.039959,8.419229,0
16.02798,0.9284491,0
11.141409,-1.8173025,0
3.8688312,1.8418311,1
15.403261,-0.7053536,0
13.807126,2.393635,0
10.86,2.7540023,0
16.037905,3.1740382,0
4.1269984,1.6454931,1
14.927793,0.46349427,0
-1.7513847,4.4664426,1
15.311949,1.2389427,0
12.399752,0.5257898,0
1.1988182,11.984543,1
-4.5623994,6.348249,1
2.4171724,-3.982487,1
16.227383,1.3136169,0
2.2643857,3.5607991,1
-2.2607312,0.90285903,1
6.0855556,5.345133,0
7.541882,-4.2052217,1
11.340924,13.301852,0
8.858958,2.9963257,0
0.8646047,-4.816967,1
-1.6760871,3.7475555,1
2.757892,-5.2625494,1
16.745924,3.3330243,0
-0.9597175,3.0093694,1
16.475937,0.7566325,0
14.298059,0.48071873,0
15.094995,-1.7152891,0
13.035115,9.774543,0
9.591678,-0.97295636,0
9.889195,2.1532223,0
-1.2738758,3.64265,1
14.152686,5.202313,0
1.3969727,7.997351,1
2.5617766,12.6673,1
11.726346,0.16459255,0
11.676329,0.3814533,0
-3.5035415,6.0851307,1
6.602702,-4.611174,1
14.122119,0.87401634,0
13.560631,-1.9156181,0
9.321355,1.2432021,0
1.1351751,8.941554,1
13.798345,1.7425834,0
14.5953665,-0.5393157,0
15.855467,4.046391,0
8.703689,11.797753,0
9.7157755,12.802558,0
7.601223,9.726785,0
6.092904,5.061698,0
16.827501,3.458557,0
-2.5969963,3.6058352,1
-4.8438797,2.7796304,1
11.051817,-2.0847027,0
14.547455,-2.0805614,0
-3.3637123,-1.3074163,1
10.649916,0.907511,0
10.436564,0.90826374,0
15.563287,4.735685,0
12.063013,2.1847174,0
9.871156,15.015858,0
6.9861937,8.428021,0
15.003985,-1.7686883,0
16.442173,0.86359984,0
12.815991,11.063058,0
0.9675956,-0.8331393,1
5.986399,4.4361277,0
16.22348,0.7629953,0
3.3082044,-1.2380141,1
8.170303,3.5341163,0
13.267627,11.258761,0
4.9752336,1.2329439,1
7.4926286,0.52888846,0
8.282367,9.194813,0
10.556348,-1.2477655,0
7.9690394,-0.3073095,0
11.387171,-1.9172237,0
8.754773,4.271882,0
10.160433,0.74638593,0
15.746137,-0.86387813,0
6.525952,3.522313,0
15.079411,2.8576415,0
5.5047116,0.3596711,1
13.209141,2.421072,0
11.279344,9.111193,0
1.431684,7.7623477,1
3.0624318,12.003246,1
1.9165785,12.902302,1
14.019594,9.771151,0
1.0675896,-1.2165484,1
8.237787,1.2139285,0
12.975879,13.360735,0
7.8422103,13.478431,0
11.057845,11.710544,0
13.069312,13.065823,0
6.8285418,4.6647506,0
16.381296,4.5481014,0
10.074152,11.405492,0
6.4128985,3.5906782,0
11.658527,-0.3911349,0
-2.2782912,-2.0858707,1
-2.7658489,-1.7651193,1
15.18424,2.0493145,0
-4.864428,-0.033355664,1
-4.3462896,-0.5692437,1
7.5183225,14.028678,0
14.153869,10.823636,0
6.7664123,10.185331,0
14.046552,-1.4240515,0
14.294589,-1.9594426,0
15.98444,4.2823496,0
14.953417,-1.0004438,0
14.981417,2.3828537,0
14.097429,0.24198975,0
16.33719,-0.3511572,0
15.446599,1.0827217,0
15.109683,0.34758747,0
14.683029,4.970918,0
14.788562,-1.6311564,0
16.10328,2.4049802,0
14.463402,2.320508,0
15.250514,1.0048414,0
14.6959,1.3344675,0
10.152894,-0.9377513,0
12.491391,0.6089127,0
14.676906,2.9946225,0
14.789302,3.002288,0
16.37135,4.3434653,0
11.296897,0.69196695,0
15.697274,-0.7693638,0
15.359853,3.0216014,0
6.4923754,12.082932,0
8.867072,7.6082664,0
16.83971,0.076793015,0
15.195103,6.4585404,0
14.072265,7.481348,0
14.92516,7.240332,0
13.98132,6.6176696,0
11.130024,10.513,0
14.700335,6.8158646,0
13.742412,11.55833,0
14.564289,7.5921464,0
6.436898,12.102431,0
15.314856,2.36884,0
16.475403,-0.3160661,0
14.1931305,0.18207334,0
15.751551,0.78627884,0
12.382709,8.305813,0
10.219324,14.907998,0
13.5798645,9.104534,0
16.823298,1.1438578,0
15.595873,6.073607,0
12.955728,6.563614,0
15.895463,3.8345044,0
12.857995,6.619428,0
10.462839,11.416196,0
10.780253,11.616378,0
12.150514,12.08547,0
14.130387,11.904814,0
11.7849655,7.8125052,0
1.5163784,9.539436,1
9.695415,13.370414,0
13.309215,8.88648,0
11.70328,4.004004,0
12.8139715,13.184605,0
7.838283,13.44384,0
13.747837,11.547601,0
7.8908396,12.120508,0
12.82751,11.957874,0
13.952779,12.532519,0
11.824013,13.008236,0
13.211107,3.4077468,0
11.382739,11.441609,0
14.565488,8.220508,0
9.447175,9.761629,0
12.798434,-1.7246562,0
11.399819,0.3167077,0
12.982552,7.674847,0
13.331472,0.26112595,0
6.6006126,-4.916733,1
8.000767,3.6436954,0
13.614799,13.337137,0
13.371709,3.2559671,0
2.7214942,5.352562,1
11.907181,12.637393,0
12.879381,1.5193872,0
14.328342,4.7607627,0
8.050352,-0.3662775,0
15.38568,6.3953815,0
-0.8477073,4.924814,1
10.37117,-1.8149716,0
6.835792,4.257261,0
12.365067,13.292996,0
-3.6262622,7.691291,1
4.438978,3.0981896,1
3.8780105,-0.7084207,1
9.873786,0.12199896,0
6.22567,7.182679,0
12.754357,-1.9115292,0
13.684842,-2.2514915,0
10.597498,0.15784101,0
4.842269,-0.83946335,1
14.132247,10.850954,0
2.9009364,12.346344,1
7.511258,12.514834,0
2.8864186,12.365796,1
5.5788035,-5.304044,1
5.3538837,-5.679032,1
6.5027776,-5.2512665,1
3.859272,-1.6340839,1
3.372848,0.86003596,1
2.4973116,2.428202,1
5.4076004,0.48805782,1
5.824331,-4.8098483,1
6.6468906,-4.6489906,1
7.816585,2.1523921,0
9.413489,0.35306823,0
16.691174,-0.23535134,0
9.536786,1.1301959,0
14.955553,0.04912734,0
8.457767,-0.13251938,0
7.7556276,2.0952346,0
14.446739,2.467136,0
3.3534596,-4.8348284,1
5.223166,-2.5817373,1
2.9383392,-3.4513817,1
1.9245951,-5.471219,1
15.945405,-0.95467865,0
-0.060439147,-3.669084,1
16.091393,0.75466716,0
-0.9818432,2.6891725,1
14.910023,-1.1630636,0
14.246074,-2.1418574,0
15.821188,-0.9907106,0
6.7060866,-3.6432447,1
10.515689,0.18295734,0
11.196559,0.5486586,0
13.432488,0.41281167,0
7.1481977,-4.0958576,1
-2.7673533,3.717358,1
14.209934,-0.9709135,0
-0.82785946,-0.5872671,1
15.8428135,-0.7832721,0
10.251883,8.555115,0
5.523173,-5.027859,1
14.235289,1.8095653,0
16.51666,0.21184021,0
15.589208,0.50839055,0
15.534433,-1.2653445,0
17.144802,0.85342836,0
17.067205,1.3646528,0
8.009673,4.2713313,0
14.936501,3.4415772,0
16.979343,2.6433084,0
16.142706,4.9489098,0
-4.0643854,7.7885857,1
1.2702351,7.870097,1
13.15481,0.6387206,0
6.1793666,-9.388539,-1
10.835778,4.1391807,0
1.0098103,-1.7944558,1
15.73415,0.31223553,0
7.0965285,0.74791616,0
15.797048,1.6364237,0
9.276782,0.2624914,0
13.000935,-2.3687508,0
16.034111,-0.8777632,0
13.75908,5.4056497,0
6.8087745,2.6117578,0
12.425222,-1.4778851,0
2.8568697,-4.953703,1
10.1513195,-1.6485306,0
14.9423485,-0.8800129,0
14.83793,7.7497025,0
9.550453,2.4637618,0
9.43955,-0.8760079,0
11.029313,8.021361,0
14.144784,9.595935,0
-1.4460101,10.83404,1
12.4375925,10.753941,0
13.430013,3.4259431,0
13.408832,11.357641,0
15.027756,4.6207914,0
11.383355,0.08194891,0
-2.5919628,0.8996383,1
-0.12874648,-0.4878226,1
11.639779,3.8257508,0
17.11207,2.4190905,0
-3.1987853,9.754335,1
14.813842,-0.684369,0
15.280489,6.0209303,0
6.565763,12.203306,0
10.30141,-1.8424646,0
-3.0665023,9.802607,1
14.434221,-1.7330602,0
-3.7581491,9.669432,1
8.430629,3.6016445,0
7.200892,13.468438,0
15.991433,3.099051,0
7.885741,2.8215082,0
2.7741191,-4.802873,1
10.1814995,15.50549,0
16.66329,1.8042214,0
15.8236885,0.06132455,0
14.552728,7.9339175,0
9.223496,11.419363,0
11.374185,11.484789,0
13.27646,9.291387,0
-5.1248503,2.97725,1
6.90752,8.41105,0
15.751765,-0.77201253,0
8.257328,13.989156,0
15.455686,0.7019912,0
0.9480676,2.7352638,1
15.479007,2.864266,0
-1.3468565,2.7307932,1
7.0601645,0.7889707,0
-5.3331923,3.2343569,1
0.12699027,10.621943,1
3.6553404,0.6879173,1
8.854719,2.4119024,0
11.717838,-2.2817106,0
7.825477,3.8275464,0
4.784065,-0.5162174,1
10.22587,-1.0925397,0
6.8887496,2.981172,0
7.6363945,0.8417145,0
5.9250784,3.9867544,0
7.182709,4.7233214,0
11.757527,-2.047919,0
-3.4917338,10.583257,1
7.084916,0.7733447,0
14.441516,6.1002665,0
13.842558,0.5354266,0
15.227091,4.9460597,0
15.898919,5.3937483,0
6.422859,3.2293475,0
13.146143,6.1978273,0
10.274036,0.38451934,0
6.496251,7.217392,0
14.11018,9.206794,0
16.487486,4.3441634,0
14.590969,7.8097224,0
11.712771,13.951542,0
15.316312,-1.5608988,0
6.1780515,5.417454,0
10.918096,14.3668,0
14.761592,-0.21296072,0
16.311184,2.904483,0
12.7425785,-2.4906728,0
-3.8593638,-1.1914846,1
-4.7477045,0.585171,1
-3.7464008,-0.78291523,1
2.197631,12.962721,1
13.518434,10.328433,0
17.192024,1.9915124,0
13.6015835,-1.9355122,0
14.88667,1.3573658,0
13.463403,-2.2360597,0
14.980964,-0.40299648,0
12.4857435,-1.9515584,0
11.282302,-1.4600737,0
16.69783,0.29121086,0
13.367608,-1.0001918,0
14.991094,-1.0216464,0
15.467129,-0.2677266,0
14.839268,6.4985795,0
15.768111,2.0551784,0
11.21917,-1.7745397,0
14.985397,1.3753701,0
15.978903,0.5125695,0
15.323175,-0.39659965,0
11.428993,-1.791827,0
16.27211,1.5018617,0
17.115595,0.95235795,0
14.655302,3.4098375,0
15.631248,2.4600582,0
15.061851,2.3042474,0
15.833621,-0.56278753,0
16.08326,2.56535,0
14.170907,-0.45583177,0
13.503404,-2.3109636,0
9.055387,4.224016,0
16.501017,4.3029,0
12.017867,7.676115,0
15.45342,3.5523813,0
15.497319,4.982137,0
14.887572,-0.32319975,0
12.85268,7.7390504,0
13.060105,-2.1995504,0
13.866776,2.745567,0
12.457372,4.0965157,0
16.752136,2.3606915,0
16.292746,4.384534,0
15.962129,4.805788,0
14.74733,7.048376,0
15.572943,2.7202473,0
13.73114,3.8054075,0
14.281485,-0.30311003,0
15.085121,6.4707747,0
14.499556,7.276888,0
15.870355,5.30925,0
14.163284,6.926218,0
14.668608,8.065175,0
10.568364,15.022148,0
16.702263,1.8828464,0
15.023799,6.6363006,0
10.294831,13.057329,0
6.8444295,11.854464,0
11.239252,13.094569,0
9.880862,11.529105,0
12.623179,13.232187,0
14.041421,10.120079,0
9.852585,14.176839,0
15.9684,5.2146378,0
14.095103,8.395647,0
12.586467,13.493125,0
12.794497,11.437741,0
11.5649185,13.65677,0
7.203802,12.953686,0
9.028053,14.3099375,0
14.377208,9.142991,0
10.529893,3.7116737,0
14.942932,4.5105424,0
12.135351,13.552077,0
9.063815,12.59566,0
10.002834,15.133841,0
11.446877,13.338939,0
13.885223,9.306459,0
14.572455,5.5940223,0
14.773859,7.9780955,0
13.880605,9.118251,0
16.504082,2.3914044,0
14.227459,9.061449,0
12.39927,13.434399,0
7.9709225,0.21411486,0
6.0908055,-4.632902,1
5.1409454,1.5142338,1
15.304701,0.80338174,0
12.514798,1.0140461,0
7.374731,0.91064805,0
6.8485503,1.6775949,0
11.084077,1.1183149,0
9.77809,8.610393,-1
8.139397,11.136025,0
13.691241,-0.15461843,0
3.501757,9.327109,-1
10.369514,-1.842629,0
-3.3042862,5.987513,1
-3.6562743,6.192781,1
13.557243,0.11999421,0
2.7297168,4.751519,1
12.970829,13.398088,0
7.5414395,2.0489328,0
-0.09496272,6.2014236,1
7.1694326,0.86767715,0
4.973823,-5.2916017,1
6.4930053,-5.2563753,1
5.0863705,-5.663119,1
6.5488863,7.649083,0
1.6572284,9.183233,1
10.446364,-1.8393712,0
6.098616,8.20408,0
6.5227056,6.6749105,0
-4.235805,8.274118,1
1.5961024,5.414192,1
8.484174,1.5365872,0
9.796466,0.28620604,0
10.436405,-1.1283491,0
11.638272,1.6465579,0
5.13314,-4.695722,1
16.790888,0.12157416,0
16.323961,0.58107895,0
16.061852,3.1290736,0
6.8763022,2.6189277,0
3.4273791,-3.1275933,1
16.02533,5.162558,0
6.916102,1.7805003,0
2.7749228,-4.9460444,1
4.7209806,-3.250625,1
15.773535,-1.2660216,0
6.437806,4.6870875,0
12.881977,-2.404593,0
1.6402644,-4.027194,1
12.642887,-1.0931873,0
5.0682836,-5.1208873,1
0.29082304,-2.412839,1
10.016864,-1.080355,0
0.12980077,10.603322,1
16.092983,1.1507277,0
11.481157,1.2326646,0
16.120811,1.3127977,0
14.395396,0.776308,0
16.078459,3.3524587,0
14.171929,1.805092,0
5.3914733,-3.0401545,1
6.6977024,-3.5768998,1
13.964948,5.903121,0
14.337344,-1.7945417,0
15.888726,-1.0203643,0
11.680899,0.37113407,0
1.0273331,6.5674396,1
11.291186,3.7430372,0
15.687455,5.673184,0
-0.45054942,4.266976,1
5.4738703,0.34918547,1
13.906276,2.630754,0
1.8571758,4.197184,1
-1.4367336,-1.1490426,1
14.634137,3.7403605,0
15.553556,2.2463713,0
11.943786,-0.45301265,0
-0.75619215,1.0778338,1
13.386546,1.0039198,0
1.2428485,7.0821347,1
14.864972,7.6898837,0
-0.43517914,10.541669,1
10.796511,2.1249952,0
9.527965,1.2764354,0
9.846158,0.40364376,0
-0.6670895,5.0900364,1
15.943353,2.7718024,0
14.977846,2.8886287,0
-3.1923335,9.752285,1
-0.5155316,3.60568,1
13.904383,12.437953,0
14.850183,-0.57276726,0
8.257215,6.848221,0
8.991835,15.458967,0
15.994986,0.5088636,0
16.203358,3.8027904,0
12.166674,-1.2842906,0
-2.1112893,4.184579,1
2.1284294,3.630012,1
1.5088882,4.9236236,1
-1.5761323,-0.93418837,1
12.567919,11.409727,0
3.6123207,1.3410769,1
-4.036623,7.6982756,1
9.574725,1.5233166,0
10.66191,1.1730391,0
9.524273,2.3392577,0
-3.0663886,3.3983526,1
10.059169,1.8975614,0
16.483557,4.325979,0
14.583392,-0.26636234,0
14.017296,10.523291,0
8.9700775,3.1590075,0
-2.5161662,1.38829,1
14.229317,11.025588,0
7.226023,-4.168669,1
8.205099,2.441733,0
15.708131,0.17851341,0
13.748484,-2.210988,0
11.634791,-0.46809778,0
13.215513,1.4199353,0
15.363893,0.9682956,0
16.630457,1.6570745,0
5.56482,-3.3571525,1
9.007088,10.260042,0
13.533343,10.2847805,0
10.979924,-0.5481129,0
0.47336593,9.833286,1
2.780629,12.521172,1
7.9934454,4.2113566,0
7.538814,0.6581475,0
9.902825,0.834872,0
10.297989,2.868327,0
-2.824201,9.1900835,1
2.503065,4.8106017,1
4.797704,-1.1413952,1
12.866214,-0.1723019,0
6.2549996,6.8451476,0
8.41463,1.4665158,0
8.935156,0.09398158,0
15.560635,4.815715,0
9.198552,1.0791706,0
14.13009,4.301912,0
7.913244,0.15726526,0
14.9052,-1.7836916,0
14.324613,0.42596158,0
15.123193,6.5148425,0
14.827949,7.77674,0
9.328396,7.5403147,0
7.722752,0.76708144,0
14.552627,-0.6948425,0
9.910821,8.77406,0
13.74543,12.526678,0
12.638041,5.989609,0
12.912038,6.507939,0
-2.0398717,3.5074184,1
15.300194,4.408545,0
15.592615,0.062528215,0
-6.721038,2.128821,1
15.049453,2.9428034,0
-1.7192659,-2.07737,1
0.7323346,9.890727,1
1.0327879,10.297455,1
-3.7364316,-0.8693101,1
6.0879636,9.496927,0
15.223004,1.9334532,0
10.37602,-1.0803529,0
3.205996,4.8280964,1
15.708326,0.9531367,0
15.423261,-0.73380053,0
15.716106,1.8157481,0
15.42946,-0.2518369,0
12.243922,-2.4648108,0
13.211016,-2.0536003,0
16.769619,3.144305,0
14.761962,1.925454,0
14.74739,-0.48804924,0
13.517264,-1.1517478,0
16.185307,-0.12450655,0
17.000404,0.8044104,0
14.389339,-1.1049922,0
15.871126,0.8058778,0
17.033712,2.6425774,0
13.775224,2.7445476,0
6.3887043,3.859567,0
16.067896,-0.4104674,0
16.782974,1.1848505,0
12.17697,10.532628,0
14.825161,1.2726262,0
16.009602,1.318399,0
16.22891,4.8785253,0
15.600022,-1.1862575,0
14.697875,3.0471165,0
15.467488,0.42729965,0
16.602165,3.6591654,0
13.879804,5.959963,0
15.605799,2.9452116,0
15.423651,3.8394148,0
15.005347,6.2032943,0
15.916218,3.9608362,0
11.116572,8.379134,0
14.434949,4.99168,0
14.563974,3.7664864,0
10.613097,12.260926,0
15.46477,0.7581907,0
14.190425,5.813306,0
15.852714,4.6650314,0
14.809312,-1.911224,0
15.473148,3.396909,0
16.012974,5.239523,0
8.711276,2.3730192,0
13.636611,9.175273,0
11.667242,7.7792044,0
14.152865,9.556313,0
12.132687,10.385708,0
14.498728,6.2318907,0
12.106767,13.678235,0
5.144673,1.8170547,1
12.128603,13.615812,0
13.9737625,10.533768,0
12.612333,9.347559,0
6.6907196,10.059208,0
12.675705,4.1023636,0
6.5502987,12.630959,0
7.433434,-4.2187243,1
11.413339,11.4196005,0
13.169348,11.859676,0
14.14011,8.973851,0
9.8548,13.045966,0
12.025009,12.6532755,0
7.904116,12.995358,0
11.771227,12.304955,0
10.966284,13.773241,0
12.462525,10.212949,0
13.042241,13.373876,0
15.444002,3.7360754,0
8.44396,11.717261,0
13.319058,12.722029,0
14.159799,10.494291,0
11.681246,13.527505,0
7.039792,3.999157,0
12.857066,1.7157156,0
10.3966055,0.24649706,0
-2.6383986,9.179649,1
14.411028,7.539166,0
15.541976,1.5925162,0
15.688334,-1.0231265,0
6.700724,8.17813,0
15.764433,4.684274,0
11.92861,4.0172296,0
14.599399,8.211018,0
11.715183,13.976158,0
