cluster_label
17
14
16
9
9
17
6
9
-1
-1
16
17
16
11
6
17
14
9
9
15
9
1
16
16
3
15
15
4
17
-1
-1
15
5
15
4
-1
15
-1
5
6
2
5
17
8
-1
14
14
-1
1
9
17
16
1
14
17
17
17
11
9
11
17
11
4
2
14
17
17
17
-1
15
9
15
15
-1
10
15
15
15
17
17
5
17
2
11
15
10
9
9
-1
-1
11
14
1
3
3
1
17
17
16
-1
16
9
9
9
-1
11
9
5
11
17
16
17
-1
6
9
6
13
17
13
15
15
5
-1
15
17
17
17
15
17
-1
12
-1
15
2
2
5
17
2
17
-1
9
3
15
2
-1
7
12
-1
9
3
9
14
3
3
3
11
1
9
17
9
16
17
17
16
16
14
17
16
1
16
1
17
8
17
6
17
3
17
12
17
17
11
17
-1
11
15
17
-1
11
17
17
5
6
10
12
8
17
17
2
-1
14
11
17
17
-1
17
-1
11
10
17
16
14
9
11
3
17
15
15
15
17
12
15
15
17
15
-1
-1
11
-1
16
-1
-1
2
7
12
15
10
7
12
2
9
14
3
17
3
16
17
10
17
16
17
8
17
9
14
17
-1
14
16
17
11
-1
15
15
-1
17
15
15
11
17
17
-1
17
15
17
-1
16
10
17
9
8
9
1
16
16
17
1
17
11
17
17
14
14
16
17
12
15
-1
9
17
15
4
-1
15
17
5
-1
-1
15
17
5
-1
15
1
-1
14
17
-1
-1
8
-1
12
7
-1
7
8
14
9
3
-1
-1
16
9
17
17
16
16
17
9
1
11
17
17
17
17
10
-1
11
-1
1
17
11
-1
15
15
15
15
17
15
-1
17
17
2
15
14
17
3
8
16
-1
7
6
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11
16
9
17
17
17
14
1
16
17
16
17
11
17
14
17
16
14
16
-1
14
17
17
17
17
16
14
14
9
11
17
17
1
11
17
17
14
11
17
17
17
11
11
1
17
-1
-1
14
17
1
1
11
1
16
9
16
17
16
9
-1
17
17
16
9
1
17
17
17
-1
11
16
17
17
-1
11
6
14
17
1
17
10
17
1
14
-1
14
17
14
14
17
17
1
-1
17
17
14
10
9
17
17
-1
1
-1
8
1
10
14
8
11
-1
14
9
9
17
8
9
17
17
15
15
15
17
15
17
15
15
17
15
15
13
12
14
1
17
11
17
11
9
17
11
1
17
14
16
-1
17
11
14
9
17
11
-1
17
9
-1
14
-1
-1
14
14
5
17
17
17
17
14
17
16
1
17
17
17
16
17
17
17
17
17
17
16
16
17
-1
16
11
-1
17
9
1
8
16
16
9
17
9
11
9
17
17
14
-1
14
-1
17
14
14
9
11
17
5
17
9
16
14
17
17
1
17
8
9
11
17
17
11
9
2
15
15
17
15
15
15
15
15
15
17
15
15
-1
17
-1
11
17
17
17
16
17
14
11
17
16
1
17
17
16
14
-1
9
11
14
11
14
9
17
1
-1
11
16
16
17
-1
9
17
9
16
1
9
17
17
17
8
14
17
16
17
17
17
16
17
11
-1
17
17
8
14
16
17
17
14
16
14
17
14
11
16
14
14
14
17
17
9
9
14
9
-1
-1
17
8
1
17
17
16
11
17
17
1
6
14
15
8
17
9
14
3
2
14
