WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label
0xac1a7e2989f4e0b46651299ae1fcea91f52ea312,-0.3057882228510933,0.7443940785516668,1.1874909295379867,-1.3005983547074251,0.923712609809374,-0.3943429897191522,-1.4182090855795546,-1.2990752466994566,2.291409436608587,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.17554049998744803,-0.1666346257392231,-0.5013228399157467,0.0,0.26887013392670084,0.0,-0.3827088276175073,5
0xf827137f757521123aaa5398d43068f7ed5358a1,-0.2107116464995802,-0.7966713375120826,-1.2844858031174944,0.7028615714440971,-1.031540694240397,1.6550001760812345,0.6123436676779946,1.344788190253701,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.7761662669296816,-0.1666346257392231,-0.5013228399157467,0.0,1.9092220555021853,0.0,1.678403469433511,2
0x2ff014ad2486df852189a54c8239a391a90eacfe,-0.4008647992026065,-0.7966713375120826,-1.2844858031174944,0.6562224289577451,-1.031540694240397,-0.45521456890134193,1.005486231536736,1.1009680143274128,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.593599982620896,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x77ca4c147443a470040c8de94ee6cae674556e54,0.7162849729276728,-0.7966713375120826,0.4029008272183634,0.7902586796011278,2.0674624720896317,0.3766970132552507,0.5208902169889564,0.9420428589546864,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.7739562049774925,-0.1666346257392231,-0.5013228399157467,0.0,-0.2553240385700123,0.0,1.239472081699147,3
0xddbc88310394f193d54b9cf710de7b0360a0d07b,-0.3137112867264822,-0.7966713375120826,-1.2844858031174944,0.6808996230993141,-1.031540694240397,0.2143728021027448,0.7631743047363871,0.6939554502255404,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.4335378110349248,-0.1666346257392231,-0.5013228399157467,0.0,1.5580898560705312,0.0,1.659381524895095,2
0x073e31ecd89c836b0f392b4c7ef245c593dbe124,-0.4008647992026065,0.17563268568251428,-0.21986337225991984,-0.07086233621703361,-1.031540694240397,1.4926759649287287,0.20505612872796233,-0.010355350912699901,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.8517056660219596,-0.1666346257392231,0.10424566193018729,0.0,0.9618171377263385,0.0,0.9807063093463739,3
0xba3350da27789eb92c8d6792c95ba18741f17f0b,-0.3454034946897493,-0.7966713375120826,-0.21986337225991984,-1.1447624009707953,-0.05391404221551151,0.4984401716196301,-0.9771745827497749,-1.3414090983239042,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.9220386087336637,-0.1666346257392231,-0.5013228399157467,0.0,1.0338956835738178,0.0,0.09031174040977624,3
0x9eedb23cdfe66a15a898ca141acd85e7415affeb,0.04282587459169206,-0.7966713375120826,-1.2844858031174944,0.4491086844614735,-1.031540694240397,-1.1248019399054288,0.09207867770048504,-0.07368104633743108,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,2.255341877392378,-0.1666346257392231,-0.5013228399157467,0.0,2.4002903924165433,0.0,1.458637136908544,7
0x0b664ee4c0d5b30c67c40f69ebcf0abeb7294d15,-0.3137112867264822,-0.7966713375120826,-0.21986337225991984,-0.24852768888688243,-0.05391404221551151,-1.0030587815410492,-0.24228879793684066,-0.22135001124760306,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.3992089533901924,-0.1666346257392231,-0.5013228399157467,0.0,1.5229089857096825,0.0,0.8550310485397193,2
0x8e57f950a98a46c66d0bc2b493713e7f95287c3f,-0.4087878630779953,0.17563268568251428,0.4029008272183634,-1.3416563494757077,0.923712609809374,-0.8813156231766699,-0.8611251812406021,-1.5487363820033864,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.17554049998744803,-0.1666346257392231,-0.5013228399157467,0.0,-0.2553240385700123,0.0,-0.4138204617812649,-1
