DEX_EVENTS,CEX_EVENTS,BRIDGE_EVENTS,DEFI_EVENTS
-1.584962500721156,0,0.6437928128919779,1.0
0.0,0,1.0,1.0
1.0,0,0.0,1.0
1.0,0,1.0,1.0
-1.584962500721156,0,-0.23227440586734388,1.0
1.0,0,1.0,1.0
1.0,0,-0.5645750340535797,1.0
1.0,0,-0.12915006810715937,1.0
-0.5849625007211564,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,-0.730447745298623,1.0
1.0,0,1.0,1.0
1.0,0,-0.23227440586734388,-1.3502198590705463
1.0,0,1.0,1.0
1.0,0,-0.3562071871080221,1.0
1.0,0,-0.18329466245493847,0.20751874963942182
1.0,0,-0.7124143742160444,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,-0.31812322306184093,1.0
-1.9999999999999998,0,1.0,1.0
1.0,0,-0.12915006810715937,1.0
1.0,0,-0.9083985293499531,1.0
1.0,0,0.17291252465308388,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.6331965953776463,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,-0.18329466245493847,1.0
1.0,0,-0.81219082819837,1.0
1.0,0,-0.06862156132406648,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,-0.31812322306184093,0.5
1.0,0,0.0,1.0
1.0,0,1.0,1.0
-3.7548875021634687,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,1.0,1.0
-3.6438561897747244,0,1.0,-1.4534452978042596
1.0,0,-0.23227440586734388,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,-0.42482874843208873,1.0
1.0,0,0.17291252465308388,1.0
1.0,0,0.17291252465308388,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,1.0
-2.8073549220576037,0,1.0,-0.16096404744368115
-2.700439718141092,0,1.0,0.0
-1.3219280948873622,0,1.0,0.0
-1.0,0,0.6437928128919779,0.20751874963942182
0.0,0,1.0,-0.2924812503605781
0.0,0,1.0,-0.5849625007211564
-2.700439718141092,0,1.0,-0.2924812503605781
0.0,0,1.0,-0.16096404744368115
-2.8073549220576037,0,1.0,0.20751874963942182
-1.584962500721156,0,1.0,0.0
0.0,0,0.6437928128919779,0.20751874963942182
-2.1699250014423126,0,1.0,0.20751874963942182
0.0,0,1.0,0.5
0.0,0,1.0,0.0
1.0,0,0.43542496594642033,1.0
-0.5849625007211564,0,0.6437928128919779,1.0
1.0,0,1.0,0.20751874963942182
1.0,0,0.28758562578395563,1.0
1.0,0,0.0792177788383982,1.0
-2.584962500721156,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
0.0,0,0.6437928128919779,1.0
1.0,0,1.0,-0.16096404744368115
1.0,0,1.0,0.20751874963942182
1.0,0,1.0,0.20751874963942182
1.0,0,0.6437928128919779,0.5
1.0,0,1.0,0.0
1.0,0,1.0,1.0
1.0,0,-0.9675324671839535,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,-0.6113252800759312,1.0
1.0,0,1.0,1.0
-1.0,0,1.0,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,1.0,1.0
1.0,0,-0.3562071871080221,1.0
1.0,0,-0.9446887800833881,1.0
-2.4594316186372973,0,0.0792177788383982,0.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.5131423106025146,1.0
1.0,0,-1.1372431226481328,1.0
1.0,0,-0.06862156132406648,1.0
1.0,0,-0.12915006810715937,1.0
1.0,0,1.0,1.0
1.0,0,-0.6113252800759312,1.0
-3.0874628412503395,0,-0.5645750340535797,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,1.0,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,-0.8957090366709827,1.0
-3.0,0,0.28758562578395563,1.0
-1.9999999999999998,0,0.17291252465308388,0.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,0.28758562578395563,1.0
-1.0,0,0.28758562578395563,0.20751874963942182
0.0,0,0.6437928128919779,1.0
1.0,0,-0.8693494977105368,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,1.0,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,-0.31812322306184093,1.0
-2.584962500721156,0,1.0,0.0
1.0,0,1.0,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,0.43542496594642033,0.20751874963942182
1.0,0,1.0,1.0
1.0,0,1.0,1.0
-2.700439718141092,0,0.28758562578395563,0.20751874963942182
-2.3219280948873626,0,0.43542496594642033,-0.16096404744368115
1.0,0,-0.3916625094004958,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.6541749506938322,1.0
-1.9999999999999998,0,0.17291252465308388,1.0
1.0,0,0.6437928128919779,0.5
-3.0,0,1.0,0.5
-2.584962500721156,0,0.6437928128919779,-0.2924812503605781
-3.9068905956085187,0,1.0,0.5
-1.9999999999999998,0,1.0,-0.2924812503605781
0.0,0,1.0,-0.2924812503605781
-0.5849625007211564,0,0.6437928128919779,1.0
-2.9068905956085187,0,1.0,0.5
-2.1699250014423126,0,1.0,-0.16096404744368115
-3.0874628412503395,0,1.0,0.0
-1.9999999999999998,0,1.0,0.5
-2.1699250014423126,0,0.6437928128919779,-0.903677461028802
-2.700439718141092,0,0.6437928128919779,-0.40367746102880203
0.0,0,1.0,-0.16096404744368115
-1.3219280948873622,0,0.6437928128919779,-0.16096404744368115
0.0,0,1.0,0.5
-2.1699250014423126,0,1.0,0.0
-0.5849625007211564,0,0.6437928128919779,0.20751874963942182
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
0.0,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,-1.2924812503605783
1.0,0,0.6437928128919779,0.20751874963942182
1.0,0,1.0,-0.7297158093186488
1.0,0,0.43542496594642033,1.0
-2.8073549220576037,0,1.0,1.0
-3.9068905956085187,0,1.0,1.0
-1.584962500721156,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,0.0,1.0
1.0,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,1.0,0.0
1.0,0,1.0,0.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,-0.06862156132406648,1.0
1.0,0,-1.3292953661574305,1.0
1.0,0,-0.6937251021607389,1.0
-3.8073549220576037,0,0.0792177788383982,-0.2924812503605781
1.0,0,-0.781035935540111,1.0
1.0,0,0.6437928128919779,1.0
0.0,0,-0.18329466245493847,1.0
0.0,0,-0.81219082819837,1.0
1.0,0,1.0,1.0
0.0,0,1.0,1.0
1.0,0,-0.6331965953776463,1.0
1.0,0,0.0,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.730447745298623,1.0
1.0,0,0.0,1.0
1.0,0,0.0792177788383982,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
-5.129283016944967,0,1.0,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,-0.81219082819837,1.0
1.0,0,-0.81219082819837,1.0
-1.0,0,-0.5884815929753661,-0.6609640474436814
1.0,0,0.17291252465308388,1.0
1.0,0,0.6437928128919779,0.20751874963942182
1.0,0,1.0,1.0
1.0,0,-0.3562071871080221,1.0
1.0,0,1.0,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,1.0,-0.6609640474436814
-1.8073549220576042,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,-0.42482874843208873,1.0
0.0,0,-0.12915006810715937,1.0
1.0,0,0.0,1.0
-1.584962500721156,0,0.17291252465308388,0.20751874963942182
1.0,0,0.28758562578395563,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,-0.3916625094004958,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.3562071871080221,1.0
1.0,0,1.0,1.0
1.0,0,-0.42482874843208873,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,0.43542496594642033,1.0
-1.584962500721156,0,1.0,-0.16096404744368115
-2.1699250014423126,0,0.28758562578395563,0.20751874963942182
-2.4594316186372973,0,1.0,-0.16096404744368115
-1.0,0,1.0,-0.2924812503605781
-2.4594316186372973,0,1.0,0.0
0.0,0,1.0,0.20751874963942182
0.0,0,1.0,0.5
-2.584962500721156,0,1.0,-0.49999999999999994
-2.3219280948873626,0,0.43542496594642033,-0.40367746102880203
-2.584962500721156,0,0.43542496594642033,-0.49999999999999994
-2.700439718141092,0,1.0,0.5
-1.3219280948873622,0,1.0,-0.40367746102880203
-3.523561956057013,0,0.6437928128919779,0.20751874963942182
-0.5849625007211564,0,1.0,-0.5849625007211564
-0.5849625007211564,0,0.6437928128919779,0.20751874963942182
-0.5849625007211564,0,1.0,0.0
-1.8073549220576042,0,1.0,0.0
0.0,0,1.0,0.5
0.0,0,1.0,0.5
0.0,0,1.0,0.0
-1.0,0,0.6437928128919779,-0.2924812503605781
0.0,0,1.0,0.20751874963942182
-2.584962500721156,0,1.0,0.20751874963942182
-0.5849625007211564,0,1.0,0.20751874963942182
1.0,0,0.28758562578395563,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,1.0
0.0,0,1.0,1.0
1.0,0,1.0,-0.6609640474436814
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,0.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,0.6437928128919779,1.0
-1.8073549220576042,0,1.0,1.0
-3.700439718141092,0,1.0,1.0
-2.3219280948873626,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,1.0,0.0
1.0,0,1.0,-0.16096404744368115
1.0,0,0.6437928128919779,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,-1.3181232230618407,1.0
1.0,0,-0.8270874753469162,1.0
1.0,0,1.0,1.0
1.0,0,-0.3916625094004958,0.5
1.0,0,-0.31812322306184093,1.0
1.0,0,-0.6541749506938322,1.0
1.0,0,1.0,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,0.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,-0.23227440586734388,1.0
-1.8073549220576042,0,0.0,-0.16096404744368115
1.0,0,-0.42482874843208873,-0.16096404744368115
1.0,0,-1.1905841228644247,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.9675324671839535,1.0
1.0,0,1.0,1.0
-1.3219280948873622,0,-1.1905841228644247,0.0
-2.1699250014423126,0,0.6437928128919779,0.20751874963942182
1.0,0,-0.730447745298623,1.0
1.0,0,-0.7124143742160444,1.0
1.0,0,-0.31812322306184093,1.0
0.0,0,-0.23227440586734388,1.0
-2.4594316186372973,0,0.6437928128919779,0.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.6541749506938322,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,1.0,1.0
0.0,0,0.6437928128919779,1.0
1.0,0,0.0792177788383982,1.0
1.0,0,1.0,1.0
1.0,0,-0.5884815929753661,1.0
1.0,0,1.0,0.0
1.0,0,-0.12915006810715937,1.0
1.0,0,0.43542496594642033,-1.403677461028802
1.0,0,0.6437928128919779,1.0
1.0,0,0.43542496594642033,-1.4534452978042596
1.0,0,-0.23227440586734388,1.0
1.0,0,1.0,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,0.6437928128919779,1.0
-0.5849625007211564,0,-0.12915006810715937,0.0
1.0,0,0.6437928128919779,1.0
-2.8073549220576037,0,1.0,0.20751874963942182
-0.5849625007211564,0,0.6437928128919779,0.20751874963942182
0.0,0,0.6437928128919779,-0.5849625007211564
-2.4594316186372973,0,0.6437928128919779,-0.40367746102880203
-2.1699250014423126,0,1.0,0.0
1.0,0,0.28758562578395563,1.0
-2.1699250014423126,0,0.6437928128919779,-0.2924812503605781
-1.0,0,1.0,0.20751874963942182
-1.9999999999999998,0,1.0,0.20751874963942182
-2.584962500721156,0,1.0,0.0
-1.0,0,1.0,-0.40367746102880203
-1.584962500721156,0,0.6437928128919779,-0.49999999999999994
-1.9999999999999998,0,1.0,0.20751874963942182
-1.0,0,1.0,0.5
1.0,0,1.0,1.0
-2.1699250014423126,0,0.6437928128919779,0.20751874963942182
1.0,0,0.6437928128919779,0.5
0.0,0,1.0,0.0
1.0,0,0.28758562578395563,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,1.0,1.0
1.0,0,1.0,-0.2924812503605781
1.0,0,0.6437928128919779,1.0
1.0,0,0.6437928128919779,0.20751874963942182
1.0,0,0.6437928128919779,0.0
-3.169925001442312,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,0.43542496594642033,1.0
1.0,0,1.0,1.0
-0.5849625007211564,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,1.0,-0.2924812503605781
1.0,0,0.43542496594642033,0.20751874963942182
1.0,0,1.0,-0.16096404744368115
1.0,0,-0.18329466245493847,1.0
1.0,0,1.0,1.0
1.0,0,-0.18329466245493847,0.5
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,1.0,1.0
1.0,0,-0.12915006810715937,0.0
1.0,0,1.0,1.0
1.0,0,-1.0866549324066448,1.0
1.0,0,-0.8693494977105368,1.0
1.0,0,-1.0686215613240666,1.0
1.0,0,-1.2454520084538694,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.7647203321038508,1.0
1.0,0,1.0,1.0
1.0,0,0.28758562578395563,0.0
1.0,0,1.0,1.0
1.0,0,-1.1607845672793422,1.0
1.0,0,1.0,1.0
-2.584962500721156,0,1.0,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,1.0,1.0
1.0,0,0.0,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,-0.3562071871080221,1.0
1.0,0,-0.12915006810715937,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,-0.48535725521518136,1.0
-0.5849625007211564,0,0.28758562578395563,0.20751874963942182
1.0,0,-0.5395018495629605,1.0
1.0,0,0.6437928128919779,1.0
1.0,0,-0.23227440586734388,1.0
1.0,0,1.0,1.0
1.0,0,1.0,1.0
1.0,0,-0.27698940826962404,1.0
1.0,0,-0.06862156132406648,1.0
1.0,0,0.28758562578395563,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,-0.31812322306184093,1.0
1.0,0,-0.3562071871080221,1.0
0.0,0,1.0,1.0
1.0,0,-0.3916625094004958,1.0
-1.0,0,0.43542496594642033,1.0
1.0,0,0.6437928128919779,1.0
-2.1699250014423126,0,0.6437928128919779,0.0
-2.8073549220576037,0,1.0,-0.7924812503605781
-1.0,0,1.0,-0.49999999999999994
-3.0,0,1.0,-0.2924812503605781
-3.0,0,1.0,-0.2924812503605781
-1.3219280948873622,0,0.17291252465308388,0.20751874963942182
-1.584962500721156,0,0.6437928128919779,0.0
-3.5849625007211565,0,1.0,0.20751874963942182
-1.3219280948873622,0,1.0,0.20751874963942182
-0.5849625007211564,0,0.6437928128919779,0.0
-0.5849625007211564,0,1.0,-0.2924812503605781
