WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_ABS_DIST,CEX_EVENTS_ABS_DIST,BRIDGE_EVENTS_ABS_DIST,DEFI_EVENTS_ABS_DIST
0x88dff604ee03d62048357308a9913fb38036e3f1,5.166667,3,3,413.96,1,120,413.96,0.0,0,0,0,0,0,0,1,0,0,0,1,0,413.96,2,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,2.6026896854443837,1.0986122886681098
0x201282ce44868a1e289f98c7d622c57e90252b83,4.5,2,2,8259.24,2,132,305.897777778,234.649500877,0,0,0,0,0,13,0,0,14,0,0,0,0.0,-1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,-1.5404450409471486
0xaddd9e4c864608e23fe4028af1dac2c60e5eccb7,13.5,1,1,23335.06,1,111,288.087160494,830.602651874,0,0,0,0,0,0,0,0,81,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xaf10f0cb0500893e39e57cf7ed2e24294d9bc095,2.5,1,1,1844.76,1,70,122.984,251.001339911,0,0,0,0,0,0,15,0,0,0,15,0,1844.76,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.523248143764548,1.0986122886681098
0x7864232b14b702338f63de3ab457c4dad0a50d80,8.333333,1,2,3109.31,2,176,91.450294118,39.927422943,0,0,0,0,0,0,34,0,0,0,34,0,3109.31,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.2595111954850844,1.0986122886681098
0x85a6e24183bc0e14427d19bd50a4a4c21d401d94,11.5,2,3,3556.15,5,128,52.296323529,70.461838982,0,0,0,0,0,0,66,0,0,0,65,0,3547.12,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.9088557533866366,1.0986122886681098
0x65abfa80610406a22060327253a49d533b341b94,2.5,4,4,2608.23,5,24,70.492702703,87.771953861,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x61713dbae0cb400a1f588c353d350f8bcdc38481,3.0,1,1,14383.53,1,93,799.085,994.614878099,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xf6991359aef84991faafaf9d35d6088cc4902a40,6.833333,5,6,2112.76,5,64,96.034545455,130.43443155,0,0,0,0,0,0,14,0,4,0,14,0,1069.37,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.5877866649021191,1.0986122886681098
0xef508d8c0b6139bc777f44cf8065e70eaed6f178,11.833333,2,4,1161.24,4,20,193.54,220.41642218,0,0,0,0,0,0,1,0,6,0,1,0,193.88,2,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,2.6026896854443837,1.0986122886681098
0x0040004d7daf5718ba00ee4c73002b9b5c92aa9a,3.0,1,1,5351.3,1,49,297.294444444,279.71256072,0,0,0,0,0,0,18,0,0,0,18,0,5351.3,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.35139788683788886,1.0986122886681098
0x56c5e00a579377ef5e60a97cb8082f3cc80f449c,2.333333,1,1,999.6,1,73,71.4,37.867042587,0,0,0,0,0,0,14,0,0,0,14,0,999.6,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.5877866649021191,1.0986122886681098
0x9352e0aeb1a0357ece11c90150a1b889351e1414,2.0,1,1,2466.94,1,76,205.578333333,187.815018828,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xca0c4a5795dbbf7cc3bf90c77527bbb4ba4785ca,1.666667,1,1,10599.96,1,54,1059.996,615.700317041,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x60d8d534858c189671811d03294510cbca8e5440,2.166667,1,1,13813.8,1,57,1062.6,786.859548097,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xa0b5aed1e907402eaa6f25b4a7ef27870dd304ee,14.833333,4,6,37.38,6,114,2.875384615,2.841553246,0,78,0,0,0,0,0,9,0,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
