WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV
0xb1576a19459afdda770af003bf1ccf774255f6bc,10.833333,2,4,137.84,4,2,1.767179487,2.546372431
0xabb65c4af322f08f94515fb718830749c91dd6e0,6.333333,1,3,542.09,3,103,180.696666667,22.207341629
0xdc6396a5b742c48b2ef5a5abe534702c529faa50,4.666667,3,16,727.81,3,32,242.603333333,33.432948153
0x1fc8ac9e7717142bf561b9c5a57e84a406c533f5,4.666667,1,1,18808.25,1,180,671.723214286,426.301996997
0x193445b75efad6e0a029990afd574229c33e36d4,10.5,1,8,0.13,11,160,0.065,0.005
0xd2ca6ec8465508921bbcb44b99ee9c9c3f33d94d,11.333333,3,41,494.23,4,134,98.846,0.552072459
0x2376d9eb1c1aa26e33c73dcf27eb8df6a09bc4ea,0.5,1,2,0,3,0,0,0
0x822d348b5c2eb3668cedd396e61c6b64c2c929d3,9,4,2,5043.79,2,119,32.751883117,119.688494705
0xe14603ddd40b662cfe537b6013b78fde7f299e96,14.5,1,3,16.06,3,3,0.0009830446226,0.1256452556
0xdf0e7c003be9d016b43ff4b489aa5e70e041f5aa,26.166667,7,20,1328.35,12,99,88.556666667,326.171701688
0x582de2b0396bc5bf83693ded76832ea511df68d9,3.666667,1,2,126.54,2,57,6.025714286,0.0217280658
0xebddf6502f67944290177d14cb616917a6b18178,10.166667,2,5,47.3,5,70,0.8155172414,4.804954043
0x3f24cf6a57003aec5d9749a97b2ed0bf607845d7,1.833333,1,2,339.18,2,104,56.53,80.281759655
0x92932010bc3dd8e53573d7774aa99b0b6e3dab07,8.333333,0,4,0,3,154,0,0
0xac32fc7000dbb0b16dd59d5537333302eccf2555,7.666667,0,1,0,1,153,0,0
0xbe8eff61dcbcbefbc0e5d51604b279a51396c90f,1.666667,1,1,179941.16,1,79,17994.116,7482.981819064
0x3a6a52e61460683f81627015e29adb2288d223f2,15.166667,0,4,0,3,172,0,0
0xc7ee6a73b410d72e7811c8006c1d7dbeace661e3,7,6,6,1374.39,4,154,31.236136364,47.871326359
0x22dc2a38199a1d5596e1655cd2c466f0cf0d26fc,12.166667,0,4,0,3,114,0,0
0x85ffc6bdc6fffc2f9bc519db7e8a33240ec07cce,6.833333,0,4,0,3,102,0,0
0x71e1a6a208bfc4f7038c3658f560bde3d3e5484e,6.666667,0,4,0,3,96,0,0
0x416a0c89f0238d3554c83ec3860dcda1121840b9,14.166667,0,4,0,3,158,0,0
0xa2393767e25a9bc7e58cea24eb5b6a1202979e85,5.333333,8,9,932,5,121,28.242424242,32.655866152
0x7bfbd2911eef57a7c02043a4fa4cec07f33dc8e2,19.833333,23,9,16192274.08,11,56,11759.095192447,21310.15360839
0xae9068402ac73284b7bc5b41b87a8449afd2db24,16.666667,1,4,0.41,4,102,0.41,0
0xe7bce5ec1f8d3fed469294741b2560da732d34f1,4.166667,2,4,0,7,41,0,0
0xa934855909f630074bbfe38bc7bd3d316971895b,13.666667,4,4,152.2,1,175,30.44,24.037687077
0x280f7befc7118c5f7c7b310c20b953c9e4b777d5,14,5,29,420.02,19,145,7.92490566,11.904849119
0xb29ba3abc7d721d8dba6ec071d108593a3d2c1be,6.333333,1,2,1.09,3,109,0.218,0.2253353057
0x9427c10ad2c9b9307a85a0146bb303a428907c1c,2.666667,0,4,0,6,99,0,0
0x793a85b15649cb06f9cd21d5af79b96c637b46db,2.666667,3,7,1573.9,6,173,98.36875,23.734680026
0x58c61361c94de83f1579937b5f3bce5d955916d3,6.666667,4,11,1124.5,12,159,62.472222222,172.042039196
0x3b08146ec260ff9219c9e2e6a8842f70373c3b59,0.333333,1,2,13.48,2,0,13.48,0
0x5ae6666f7b7d2c6d00fdfdd038cc9a7ba7a850e2,15.333333,2,5,22432.54,4,117,75.276979866,597.3795026
0xcdc0e53efd9a60be42161aefc34985f3cd237d40,14.333333,1,2,1.64,3,168,0.205,0.168597153
0xdc6d2e40eabf09390133dc997a5073c9bb54cb93,8,1,1,0,1,95,0,0
0x7ea9bd69ff820f4bfdfec1fcb0e8f6f861088f72,16.666667,0,4,0,3,91,0,0
0xadf9a62882d7b69b693d7f2f945895b2d1002ac5,13.833333,0,1,0,1,164,0,0
0x540ea7dc38b809f15307be9a8f5338049d62b149,8,1,4,2429.9,9,168,51.7,98.022767025
0xa4f8ea9ffb97ab8280814412f7a2994e716acae1,1.5,1,2,14.98,3,26,7.49,2.49
0x3bd17e766e720264483719aa0cad40c50d6c501f,1.666667,0,1,0,1,167,0,0
0x7c8677790f466fceaee35f3ac7cf8891e6711c76,1,0,1,0,1,8,0,0
0x5c718eb1543bfa46c65372d87473335c8ba59663,1.333333,4,4,316.36,4,120,22.597142857,6.013006651
0xbe4592c8655bc991fa4b0c362cdf123f19d8bdf5,0.666667,1,1,70.64,1,0,17.66,29.774286725
0xf8765d0755be1d158d6bcd7a51f9024937e5750d,11.5,1,1,0,1,136,0,0
0x3009b614b4ba56ea5488256cc2fdc6d30ee6b4c9,0.666667,2,2,305.27,3,71,50.878333333,30.651655973
0x527b6e8633393ff4b30b1fbcb4b63b161d7276d9,3,2,2,266.87,3,49,17.791333333,6.798721318
0x0df8c0845d9bf41aec3eeaca294cbe96c473963d,0.5,1,1,0,1,62,0,0
0x6d1d624b0c26699c3683b850a831de76b289fe74,1.5,1,6,170.85,6,34,170.85,0
0x8fbcb081869b18a5c091925bc7405cc2f2cc4e82,8.166667,9,12,121918.89,9,167,2031.9815,3278.711289324
0xce053a4154c5df7d5bf7717964ffd1ea9464822e,23.5,5,10,560.52,12,175,3.687631579,10.320318025
0xfc3364a9f2cff4ecab598136fcff8d51981d9c01,1.833333,0,6,0,2,98,0,0
0x45822b7d70f14b6d9b9927d0f8ac4dc8f3336814,12.666667,0,1,0,1,168,0,0
0x88802e3ed8b1836b6646a543451d3d496ca662d7,0.166667,0,1,0,1,0,0,0
0x36d70e5d85ed3d0cd395d2e511531f74edf167ef,0.666667,2,4,222.68,4,129,111.34,108.05
0x2f3031e1fe7362eda9be6fe85198bb54ccb43ba7,1.166667,1,1,250.38,2,3,27.82,47.868863691
0x3d0c177e035c30bb8681e5859eb98d114b48b935,10.5,22,4,3288.11,6,27,6.157509363,27.569260435
0xf1dcc74a95368cd0e5f768976d20dc9ce9ca3021,3,0,3,0,3,35,0,0
0x5646bddc8e731b6e098417dc04f6a12e390f9e1b,7.333333,2,2,0,1,179,0,0
0x3e3f6a1c4d5af9ddeefd831b4dfe9384b2c33fea,3.166667,4,4,19805.96,4,166,761.767692308,831.656252164
0xf596f9320f0dfb81c3d0843d6c708753817bb4f6,3.833333,2,2,180542.46,1,175,7849.672173913,6829.466912122
0x0e34de9e812eb7274d4abf825d9ede0a7726df9d,2,4,6,78.18,4,3,3.2575,2.279675141
0x7d9107adb247ae333f8e23a0404f69f1f10b6995,1.166667,7,3,15755.49,3,170,238.719545455,434.515676041
0x4e2f65a4a2ccfaadf30df52d5f06e38470c13704,1.333333,1,2,59.91,2,15,8.558571429,20.964132927
0x44e84440b6a716d74e55f5777e992995356e9c35,2.333333,1,2,78.15,2,55,6.011538462,0.01994074061
0xb204bc921e6f02e11d8dcea8b97375af6db91701,4.166667,1,1,0,1,24,0,0
0x2aeb3cac70a90592d06186b2ffc7ae41f7cbde17,1.666667,2,2,280.57,1,147,28.057,30.570034691
0x3a599a99d2c207d8a334ab6025d38c0c61e8553a,1.666667,4,5,10898.5,5,69,990.772727273,1193.653104489
0x323e7084e804c9a02fb23066f912df72e2361bcd,4,0,1,0,1,15,0,0
0x5980bc6c23cf0247068d99b4cfea4c365c0d676c,2.333333,0,1,0,1,22,0,0
0xb1cb9787b7f5a781eaf6513f92eb66f7e83620d8,0.666667,2,4,52.8,4,0,13.2,0
0xfdb236bf67b3fc0635fd7b74beea0d285ea1887c,8.166667,2,3,31.04,3,21,0.3267368421,1.525820878
0x991867ff6a3d3f05fd6f44c5417137d3c70108dd,7.666667,0,46,0,2,1,0,0
0x15a9cd264b5b901dd54a88225ddb78887ce9b18b,1.333333,0,6,0,3,21,0,0
0x9aeddde8024176c8530150fc268af55c80757675,13.166667,3,8,10817.34,10,169,62.527976879,148.539790465
0xd3ffce457d6ab80ac8e28a7a6a34d926f9ae3515,2.5,4,10,611.87,9,113,16.996388889,39.350037213
0x8a402ffba5337bb17fd9dd96f57022cc630b351c,17,4,19,85.36,8,174,2.753548387,4.073200809
0x922927a6761c7a10c02e3dfd3426ac1d2cdbed5a,0.666667,1,1,383.13,1,5,95.7825,49.719967003
0xfcfc7b8727a061b375f239893ec07b2f82447003,9.666667,0,7,0,6,146,0,0
0xe60f147b2d3554509e9d5cf8d5674af7aa302283,3.166667,3,7,5124.8,8,13,100.48627451,157.049646814
0x5d0df16f2d689ab4e8c2faa9a26cb53c1b6d523c,1.833333,0,1,0,2,14,0,0
0xb52205cce7e3eee7ad3a9ef9d4a970cd5f95619a,8.666667,0,47,0,2,98,0,0
0x80872bb6a8155edd72274970fc2527ece284cced,1.833333,0,1,0,1,10,0,0
0x2178b8a438ef02ec0ee002b807dc06a4ef9155b8,5,4,5,460.93,5,42,20.040434783,16.274158625
0x9902fd75e61cdcd8c6e462d673f4fceb7fb1e454,8.5,0,4,0,3,173,0,0
0xc2d9f3a34898c875afc45d36dc72220c46cb63dc,7.166667,0,4,0,3,127,0,0
0x8a67b86edc9f9dcc4ffa035bd6168ebd2dcb8dce,9,0,4,0,3,127,0,0
0xe4c8299550ea4374eca1a458bfdcc26f0c6e0449,13.333333,0,1,0,1,164,0,0
0x0e0ed8fc51773d48ee6b622dae55b85a9ee6cca6,0.666667,2,4,233.08,4,129,116.54,113.13
0x35b891a6f8e683183bb2497b224bf57e795e7164,8.666667,0,4,0,3,159,0,0
0x0afdaf6a8069d15f21c943826b2de76ab3ff92da,2.666667,4,5,1609.23,6,24,44.700833333,29.302461062
0x4f5ef7987db41fc3bfe745a204fa3e628e03f3e6,13.333333,5,6,42.14,5,163,3.241538462,5.283853265
0xa6569bf653c3639503167ee69675a0d9aa61dfd5,7.666667,5,12,4.15,11,172,0.4611111111,0.4802185716
0x1696135b2fb0499148f46bdd3c4e94f16fdb59bb,2.166667,0,2,0,2,101,0,0
0x5fe944435d8510a928245f7e58fa958ffcaf8557,8.666667,0,47,0,2,98,0,0
0x87b67ede9022d933bc78fc977d4bebb69877b487,0.666667,2,4,54.52,4,0,13.63,0.01
0x5186d878d73cb844cc0987b012e704b54db4ca6c,3.333333,2,3,256.87,3,109,12.8435,6.948420162
0x9f08eff085c1c2622cd7b491f920dc17544b9732,4.666667,4,7,3841.06,9,139,60.0165625,80.300893679
0xa6158c2c0f53f9ec2b61b10aa00995319aebee25,4.5,4,4,1574.21,7,103,78.7105,103.008342258
0xf993ad13024367a1e765c84fda90afd89c78f13a,2.166667,6,5,1076.74,4,6,34.733548387,29.836134246
0xdc0b6898bced712ce26a6fc43336d9c32aab5dad,0.666667,2,4,54.62,4,0,13.655,0.004999999997
0xdd49cc33bc96e82d0701c8aa9e03de87b459e5b5,2.833333,2,5,31.91,5,166,0.966969697,2.866908888
0x36b680e6c0ac7af8a51761ba26dc815101adad9b,0.833333,4,5,195.46,5,46,24.4325,0.3093844696
0xb44234a3d779a914d5a2a76ad72c42b6df23d2c7,6,5,13,119252.03,4,125,1135.733619048,1261.876688654
0x4ca20025f30f91c1b40711a863632628f2523deb,0.833333,1,1,2102.91,1,75,420.582,426.606683839
0xae2506ea5183a9686734e0a0428e7acdd69dc20e,0.833333,1,2,0,2,39,0,0
0xcfe4cdc2ea213d08e2112ab663cc007c650f4551,0.666667,2,4,221.52,4,130,110.76,107.68
0x3868373c1bea40c8c59347087446447216b8fa19,0.166667,1,1,0,1,0,0,0
0x6870c7727e87ca868146ddc15cd37b9039fb4fc2,0.666667,2,4,230.41,4,129,115.205,111.805
0x8ac3b17fc82dffbbb44d9c91d653ca1a55e0c603,10,2,6,270.17,8,48,2.756836735,7.826522229
0xdca4ae47cdbb2176448c8b52cb74c26f48ebfdb9,1.5,5,5,233.04,5,117,7.517419355,5.586296002
0x2c5ab80b95be7616391286b588fb9c1baedd30f7,1.166667,0,1,0,1,10,0,0
0x3f88d75143573065dc40cec8df3a1ea57403165e,0.5,2,3,10.19,3,0,2.5475,0.02165063509
0x16b53551ddca06d239ec3ea3304ba8447e30aaf4,2,4,5,1210.8,4,41,26.32173913,47.073291389
0xe70635655ffc15bdba470a23295a6385bf5157d6,3.666667,3,8,9979.04,7,176,237.596190476,404.642392796
0x9eb74c1aec40342fd70ae64cb7944c6cfeb1d1c0,8.166667,2,5,0,2,68,0,0
0x6730ac7c05f484c6184ec9d6e316f33583b58002,0.333333,1,2,1.6,2,0,1.6,0
0x127b5ca0d6f9afad62b0fc24d9685ec0a1ec58d0,0.166667,0,1,0,1,0,0,0
0x755bfd624f9b5e27e5ac73ef25d388b7cfaacf9b,4.333333,5,8,311.1,4,128,7.234883721,5.178823325
0x46db7af7a206e8fe09ff8150b80988ed5323f546,13.666667,0,1,0,1,163,0,0
0x8d46145b3d701c753d2565d88513d36b6bc298e2,0.5,2,3,8.99,3,0,2.996666667,2.111908037
0xcb3331662fff55cbada1f1bf5e5031cb2e3e3a2e,1.5,1,2,0,4,171,0,0
0x451f09b68781fa46f961f33b43e3961bc694f08b,1,0,1,0,1,11,0,0
0x69ab814fb1fa4aaf60693b6e0e34b34ee631d3bd,0.333333,1,2,0,2,0,0,0
0x57876c6fdffbdd6c5d92653a99a7bb0c5f52d293,2,2,4,903.3,4,88,45.165,20.525475269
0x8533838ffa9328003dc7fbeb6b0f9b6bdeadc07e,3.833333,6,18,654.93,5,125,26.1972,22.15086572
0x8819ae81d647bb8a2fa04efcf438acddf7a9e512,0.666667,1,1,0,1,66,0,0
0x96da3bf172f8fced929f534e89073b173e01fde6,0.833333,1,1,127.84,1,6,25.568,0.3947353544
0x031e84ad5507ef74a84476b020c805c159800a3c,11.333333,0,1,0,2,15,0,0
0x44af8b93e7916abd1e0e91719dfe747235b98acb,0.333333,0,2,0,2,5,0,0
0x637a81497542b6d1d0623c5518f64ed384765761,3.166667,2,3,2289.07,4,144,114.4535,189.776748609
0x098effddbdacf267624ec7cd163551d51991b3c9,2.5,2,5,584.77,6,169,116.954,94.202476528
0x8d36e904673ec0ac931eea6450fff17ba5dfacae,0.666667,2,4,53.9,4,0,13.475,0.015
0x7b4a417161043fac0f73e242f91616704dfce727,10.166667,1,1,75696.61,1,164,1282.993389831,1258.51337098
0x6bfb5ad506f58869f69b8e0c702b2b3f6d319138,1.5,0,1,0,1,29,0,0
0xe12d415c0e4fe8bdcb5cb2b5ee830b8b437995e4,2,3,5,497.87,4,140,33.191333333,32.016744966
0xa69da096b4e7c8dba96299234024dff8571564a8,6.833333,7,7,714.58,7,20,7.767173913,14.87967145
0xfc1021cabe016fb3dbd2e48ddc410d04e394ccaf,0.5,1,1,92.89,1,39,30.963333333,12.520693094
0x2662745d5f37c0e218d42e89f44177de68fd0d0d,1.666667,2,8,7.16,5,100,0.895,0.365034245
0x19156f5cceab2257db291c7d7d8b4be4023f7a62,3.166667,2,4,2354.15,3,1,73.5671875,13.942396726
0x400c97056e34584cd84cb2f3e65b1e9e88c5847d,5.833333,3,5,31199,4,5,760.951219512,485.911106124
0x9584e0b3c5ea14caf4261cc37cee8fd6c7c7dc4f,8,0,4,0,3,150,0,0
0x5b7b3cd12d30d10eaaf0b289b16955c1da09794b,0.333333,0,2,0,2,0,0,0
0xb6fd602ece0889306549b0df90f4c145d1f4f75b,4.333333,7,2,488.17,2,117,4.562336449,3.008231877
0x33d304820e546a06c4aba673648b7884015affa9,0.333333,0,2,0,2,0,0,0
0x8c6429a0c346686633c0379e616eb731ed86b59b,0.333333,1,2,32.85,2,0,32.85,0
0xa88b301f7f44b2ed2ce078dcae9f96b4d52347cc,0.666667,4,4,135.21,4,0,11.2675,5.034679939
0x32c918bcfd5927957f86abdeec27404a6bbb3f53,0.5,1,3,0,3,0,0,0
0xe583b2e706191dcac4a085586d22425ea4bbf563,0.333333,1,2,3.98,2,0,3.98,0
0xfb1d5acf04d17ebd1762800d5bb8c1275173c9aa,7.5,2,3,6.14,3,51,2.046666667,0.06599663291
0x181e6cf678db7903f5bc909f04e2fd5ee4e725d7,0.666667,2,4,213.49,4,129,106.745,103.605
0x4d9b0778b4b894610b761b48668ff3e2ae627c1e,0.666667,2,4,54.04,4,0,13.51,0.01
0x5bde20ddb0f1d5e0108d18f256fe76b26ce09a38,1.333333,2,2,20.5,2,0,1.205882353,0.7487012977
0xef539538b16d1c6d3939f4d99fa49c0bfed9ac24,4.333333,0,2,0,3,14,0,0
0xf87c82d3c76ffb9df10b182219f0b9614ce6ccfa,0.333333,1,2,10.78,2,0,10.78,0
0x229f03bd9544f76e387d60b251cac057bdd0939e,0.333333,1,2,10.82,2,0,10.82,0
0xf701c16714f10eb341c97092598c5fbc4833047b,1.166667,1,2,0,2,9,0,0
0xbd6503b6ce784f2aaea80b0050d186c91138bb35,0.333333,1,2,0,2,0,0,0
0x6a7f3bb663e2e337b96dc231f114f93ce9734bc5,1.666667,2,2,42.56,3,38,7.093333333,4.471463842
0x99ec4b23ff307fbd0caaad4d252595ea48456fa4,0.333333,0,1,0,1,44,0,0
0x539781718d765af3908e74fc382b628c090be78e,1.333333,3,4,1.2,4,133,0.24,0
0x234b8faa7e86c569d4e6a0c9e9546f1931577cee,1,0,5,0,5,2,0,0
0xe60528a92127092feb0b699fd8c003d8632d5ce7,0.666667,1,2,0,2,39,0,0
0x5e68e256ccb4158e133549e2c246039eacad0f9d,5.666667,0,1,0,1,14,0,0
0x3695f0c314b8e80576138a83203293d6e4cc5801,0.5,3,3,1479.89,3,0,295.978,147.540075424
0xfcb75b1444b7e9cd70b3e89b9cb6ee51191539b6,1.666667,0,1,0,1,11,0,0
0x6b148d9dac54241c82d16fad2cd4f026b9cc360b,0.833333,1,1,14088.27,1,39,2817.654,2832.39731176
0x947aa2e5d4d1737830a3ff2b7323d51bf1c5905b,0.833333,1,1,382.46,1,60,76.492,84.930691602
0xe92ba3f418f68732237394facda70e9ab74add11,0.5,1,2,60.9,2,0,12.18,12.425121327
0x3f191cb6ce4d528d3412308bca5d6b957f6bcbf6,1.5,0,5,0,4,170,0,0
0x4ca533fc59bc00825b7172d58d0e398b8df95e68,1.666667,5,8,46.42,4,5,23.21,23.21
0xacdcdac4838536a6132b72109fa9efce72a59b55,0.666667,1,2,0,2,42,0,0
0xbbc7307848c30a37013d39c2b82ad6f4a646fff0,1,1,4,6,4,0,2,1.870828693
0xedcc8f88dc5128925b7aba7af6ddc9924b2031f2,0.333333,1,2,0.66,2,0,0.66,0
0xb512d69e9c51d155b3230883940213c02cf49593,0.166667,1,1,0,1,0,0,0
0x12b748a161230fb1d4bcbeb3e77bd79b08cae1f6,0.333333,0,2,0,2,0,0,0
0x57dbac340c18222b391cfd869250cb4b32c6b465,3.5,1,1,14143.96,1,173,673.521904762,519.723734833
0x3ab1be56cd5fb556beac743fc7602544e2b5b8a9,5.166667,1,29,38,5,40,9.5,10.234744745
0x4037744f024e9bc558eb4fcb699182b604a7b55d,1.333333,1,1,1715.91,1,116,214.48875,73.239104554
0x2d537ae16b08b9e72c19334727f379fcb6bf7c11,1.5,1,2,2051.67,2,60,256.45875,369.760133514
0x96e4ea9eece23daf7403b0cc0fc5dd91ab8ab93a,0.333333,1,2,0,2,0,0,0
0x33231c4171e4d6a864c05b6db61467ec2424efa5,5,3,5,45862.19,5,152,1834.4876,2533.35350918
0xb4b9baa21fc665874bc9c3ef04f1ded41a4acccc,0.833333,2,4,55.18,3,21,7.882857143,0.03238795443
0xf4ad6e8e2c5895d883bd75ec899470e3d2e3ec86,0.666667,1,2,0,2,40,0,0
0x06acc0bbfec58e1267dd99e751c4241ae52645ee,2,3,2,45.76,4,63,6.537142857,6.402505568
0xc9df76e7af5d83f5543bc591367449c26a230713,0.666667,7,3,9272.75,3,0,662.339285714,270.181922005
0x8e7279c65517cd1f440e02c54385932429731a95,4.666667,2,3,304.13,2,89,7.798205128,5.001996459
0x9695038cebf341cc764be058911f573c954f5fc2,0.666667,0,2,0,2,31,0,0
0xda9fb9bb474fd35c2933a7829714af85bc9d54dd,1.166667,0,3,0,2,57,0,0
0xf5f576b68ffa9fa3054fba11cca4f0c52d3f3130,0.666667,1,2,0,2,40,0,0
0x8b782672f9d27cad222db57a41097545ed7ab974,0.666667,2,4,1.81,3,101,0.6033333333,0.004714045208
0x60f7d2d25c814efc075ef1fe28477b619177218c,3.5,0,2,0,2,11,0,0
0x0f55595eb05d051ccd0ef824f11c4017783d3652,7.5,0,4,0,3,174,0,0
0x198e01d5863a3d749f534d6087c1f82fe66aa596,0.333333,1,2,17.64,2,0,17.64,0
0xf1e1b993f9314cdd4c1c5fd702030c8456df9064,1.5,2,3,726.47,2,64,121.078333333,127.13305293
0x558268351a5037a75b133312f28b0fd4331ec87e,0.666667,1,2,0,2,39,0,0
0x009583c87f17a3bfe6a2327eb21dee003055f7f8,2,0,3,0,4,175,0,0
0x8a0bb014a45cf02b3fcf559d2d71e1dc233758d5,1,1,3,3.53,4,100,0.8825,0.362517241
0x885774ef5fe3a40c2ba925cd8b8615b4768d6156,2.333333,1,2,17757.92,2,142,1365.993846154,1614.622365749
0x1188c4e0bdb49e997459e373fe2ec29531fde620,1,2,2,10.46,2,0,3.486666667,0.02357022604
0x6e4b0bc447815ff6cba29e8d0afb35d09a5cad3d,0.333333,0,1,0,1,26,0,0
0x786f6c35d6c216bc05bc013cceec78977539b741,0.333333,1,2,32.12,2,0,32.12,0
0x14248ea6167dd3b909291d203f10842079c41d13,0.666667,1,1,23955.7,1,29,5988.925,4447.685932266
0x595476725feeda56f20dc5597e940981884a62ad,2.833333,1,5,2.76,3,77,0.46,0.3406855833
0x75d43c1db36260786015a04205fcd3f0abaa35cb,1.166667,1,1,56.13,1,162,8.018571429,5.505790273
0xd840e9e7ffa59f51f752d8713f4b5913759220a9,0.333333,1,2,0,2,2,0,0
0xab2b577f607b325cf5d0c219eeac28f671ed0eee,1.666667,2,6,0.1,4,40,0.01666666667,0.007453559925
0x8e10039f8d9811786cef8cd58480c08cddc20e08,3.166667,3,4,21453152.71,2,176,1340822.044375,1076860.5836165
0x56aa2f635b133633cb9d40753e33125282394497,0.333333,1,2,0,2,0,0,0
0xb64677f02cfeb1bbf9a093498012e469d464d3e7,0.333333,1,1,435.05,1,3,217.525,88.355
0xf1b091c97ad6c6d808261c1c76f15d8da6df96b9,0.5,0,1,0,1,34,0,0
0x73b04f0ba8c76d6deea163b5a962bf970c9203e5,0.333333,1,2,13.48,2,0,13.48,0
0x73943f426451bd87e050d1350bdf3386222fff95,0.666667,1,2,0,2,39,0,0
0x0aea5dae7fe2752a1505881f98a77a0e1910927e,2,0,3,0,2,181,0,0
0x6c737173ee2c260cb6b74b5a7757e667b92bc831,0.666667,1,1,1358.82,1,5,339.705,261.828601236
0xe06329f7836a05410628f5e80e2319a412db7a03,0.666667,1,2,0,2,34,0,0
0xd0eca84cc6a0e48b2f22ed835ab168026cbab70f,2.166667,0,1,0,1,10,0,0
0xc79ab616be6d65810cbcebbacdf2cc766fb95aa3,0.666667,2,4,17.29,4,0,3.458,0.016
0xf37f5ab351acabbc35740372382d893a1534a18f,0.5,0,3,0,2,20,0,0
0xa7ae0436424a9904f49f65c3280e65d5def597f4,2,1,1,520.31,1,27,43.359166667,25.773087856
0xdb2e6ed591199969ea456b3fcb607fd723772c71,0.333333,1,2,10.97,2,0,10.97,0
0xc969ad872020074d5ce1cd5890e9aa1a0a396def,1.666667,1,2,1533.25,2,129,191.65625,285.040598421
0x99715d644ab886c7a607fb40200fa206037f5bb7,3,6,8,128.52,5,158,7.14,22.638549473
0x5c2c3ce693ba01e58a43c395a6619b620ff5ccac,0.333333,1,2,0,2,5,0,0
0xfd9feede9a6a76a5a200c2eac16eb7cf02386861,1.5,1,4,80.4,2,161,16.08,12.278201823
0xb926ff6a432e99522e608e34a6fab607231e3811,1.166667,1,1,0,1,2,0,0
0x48a6a2a82b63cc84a420c365dc56f69a2f1e517b,1.166667,3,5,10.61,5,56,0.8161538462,0.624013541
0xdd7d0a0b4f80ea0001c57ac4a9fa87dd39e1d9bc,0.333333,0,2,0,1,90,0,0
0x18e9038b5c95a134c7aa30a84a3e441215d4fc7f,6.333333,0,4,0,3,89,0,0
0xd779a04b9c614ef2b049718f70097d97e8bb7694,1,4,5,18.47,4,89,1.847,5.324389261
0x4283c58aa09b21157c32d933073666cd1bfdaeec,0.333333,0,1,0,2,0,0,0
0xde590df3d17466438eff8db7405de68e94285c45,1.166667,0,2,0,1,31,0,0
0x70a560362bd755d49fa16cf8176e15c7dfb4640c,0.666667,0,3,0,3,8,0,0
0x511a71f361829282c4eafab2d16facef68ea019e,0.666667,6,3,500.58,2,15,38.506153846,30.117126111
0xfab4012a2c0e0943d2cab72f2431d36126546acb,0.833333,1,1,236.79,1,9,59.1975,0.6905930422
0x7d2feb51836c0f112c64cc9bdd38fe897244dbd7,0.5,0,1,0,2,2,0,0
0xd30ccd4810d0da1e1ab8efd6b4c490f88148196c,0.5,1,1,19.04,1,0,6.346666667,8.770558072
0x22d09c2f7e486951a4c1000a14e6e8a3d61c1387,0.166667,1,1,198.57,1,0,198.57,0
0xb9698b190a1d2264d1a901bbf3f3b954d2996977,2,1,5,17.78,5,81,8.89,6.13
0xd5d935b0f6d5467c9a92f8e708a1b1f4c3b22c51,1.166667,4,4,3455.35,5,19,230.356666667,90.463211577
0xe498fdafcba63d95e817332272b82e0cf6d05c41,1.666667,3,8,595.38,7,57,119.076,59.540987429
0x4b0306c9612dc4f17da1667c50825e5a876f5254,0.666667,2,4,2.32,4,33,1.16,0.09
0x2d8ab0864b4618d6941b7412a7bfe3bd289c3171,1.166667,2,5,57.47,4,135,7.18375,2.645921094
0x58d78d37bfecaef5eef0ffbbd1ee664350d5da8c,0.666667,1,2,0,2,40,0,0
0x2ec485f4b9a0cba421919223f74b39b1d3e532c4,1.166667,1,1,0,1,4,0,0
0x30dd6639b7812d0b2d35de971311c0c979f1c3b9,0.333333,0,2,0,1,15,0,0
0xfaeab5f80e3526baf6f7fe20b967230bcc2f706c,0.666667,1,2,0,2,37,0,0
0x758052531bb1537d24cf348be3af7907463eafb0,1,1,4,618.43,5,0,309.215,0.1449999999
0xb8d108d5ae802ae3baa9f362b84fcfe990575d90,1,1,4,642.18,5,0,321.09,2.36
0xcf53b3567973bdd45c33aab7627ad87973b8e804,1.166667,5,4,247.16,3,0,11.76952381,7.635306759
0x45d9a82569eb5e8fde3036f5280681d69d0143de,0.333333,1,1,78.29,1,77,39.145,0.485
0xc40da0666afb89b11c42ab2026d4f85adb2a9d79,0.5,0,2,0,2,8,0,0
0x1ba2a3b9ff9f55d7fb809b21549cd3c9e6ec8bd4,1.5,0,3,0,4,38,0,0
0x0c9d3e361f33891794c44a952b96d51772c245e6,3.333333,2,3,811.57,2,120,54.104666667,65.412550056
0x8a71a9a82d91e9c8b4f3c4493d2e5920f035320d,0.666667,1,2,0,2,39,0,0
0x773502892f6f20b1008ae6db5a41dbc73f7d36d2,1,1,4,199.7,2,64,199.7,0
0x09a2aa3e32862e71ca495f8e9e40beac9b8de752,0.833333,1,3,96.36,4,3,96.36,0
0x64bcdb8d3cb7baf2da4043e5d30c019e222f77fc,0.666667,2,4,212.54,4,129,106.27,103.13
0x9675250b514efc8b503f0af0260e8d8c2109442c,0.666667,1,2,0,2,31,0,0
0x9467e6ded2a274d970100e084e8c9d3cea4f4ed5,36.5,2,17,9.24,15,173,1.32,0.8549018323
